Partido_id,Fase,Fecha,Equipo1,Es_Local_E1,Equipo2,EQUIPO1_GOLES,EQUIPO2_GOLES,Goles_dentro_area_E1,Goles_Fuera_Area_E1,Disparos_totales_E1,Disparos_a_puerta_E1,Disparos_fuera_E1,Disparo_Bloqueados_E1,Disparos_Al palo_E1,Disparos_Larguero_E1,Disparos_Poste_E1,Disparos_a_puerta_fuera_del_area_E1,Disparos_fuera_desde_fuera_del_area_E1,Asistencias_E1,Penaltis_marcados_E1,Penaltis_fallados_E1,Penaltis_forzados_E1,Ataques_E1,Oportunidades_claras_E1,Saques_de_esquina_sacados_E1,Fueras_de_juego_E1,Regates_E1,Ataques_tercio_ofensivo_E1,Ataques_zonas_clave_E1,Carreras_hacia_el_area_E1,Posesion_E1,Precision_pase_E1,Pases_completados_E1,Pases_realizados_E1,Pases_cortos_completados_E1,Pases_media_distancia_completados_E1,Pases_en_largo_completados_E1,Pases_completados_atras_E1,Pases_completadosa_izquierda_E1,Pases_completados_derecha_E1,Libres_directos_sacados_E1,Centros__tercio_ofensivo_E1,Pases_zonas_clave_E1,Pases_al_area_E1,Precision_en_el_centro_E1,Centros_completados_E1,Centros_realizados_E1,Tiempo_de_posesion_E1,Balones_recuperados_E1,Bloqueos_E1,Penaltis_cometidos_E1,Entradas_E1,Entradas_con_exito_E1,Entradas_perdidas_E1,Despejes_completados_E1,Despejes_realizados_E1,goles_encajados_E1,Goles_encajados_propia_puerta_E1,Porterias_a_cero_E1,Paradas_E1,Paradas_en_libres_directo_E1,Paradas-tras_libre_indirecto_E1,Penaltis_parados_E1,Balones_blocados_E1,Balones_blocados_por arriba_E1,Balones_blocados_por_abajo_E1,Despejes_de_puños_E1,Tarjetas_amarillas_E1,Tarjetas_rojas_E1,Faltas_cometidas_E1,Faltas_cometidas_tercio_def_E1,Faltas_cometidas_en_campo_propio_E1,Goles_dentro_area_E2,Goles_Fuera_Area_E2,Disparos_totales_E2,Disparos_a_puerta_E2,Disparos_fuera_E2,Disparo_Bloqueados_E2,Disparos_Al palo_E2,Disparos_Larguero_E2,Disparos_Poste_E2,Disparos_a_puerta_fuera_del_area_E2,Disparos_fuera_desde_fuera_del_area_E2,Asistencias_E2,Penaltis_marcados_E2,Penaltis_fallados_E2,Penaltis_forzados_E2,Ataques_E2,Oportunidades_claras_E2,Saques_de_esquina_sacados_E2,Fueras_de_juego_E2,Regates_E2,Ataques_tercio_ofensivo_E2,Ataques_zonas_clave_E2,Carreras_hacia_el_area_E2,Posesion_E2,Precision_pase_E2,Pases_completados_E2,Pases_realizados_E2,Pases_cortos_completados_E2,Pases_media_distancia_completados_E2,Pases_en_largo_completados_E2,Pases_completados_atras_E2,Pases_completadosa_izquierda_E2,Pases_completados_derecha_E2,Libres_directos_sacados_E2,Centros__tercio_ofensivo_E2,Pases_zonas_clave_E2,Pases_al_area_E2,Precision_en_el_centro_E2,Centros_completados_E2,Centros_realizados_E2,Tiempo_de_posesion_E2,Balones_recuperados_E2,Bloqueos_E2,Penaltis_cometidos_E2,Entradas_E2,Entradas_con_exito_E2,Entradas_perdidas_E2,Despejes_completados_E2,Despejes_realizados_E2,goles_encajados_E2,Goles_encajados_propia_puerta_E2,Porterias_a_cero_E2,Paradas_E2,Paradas_en_libres_directo_E2,Paradas-tras_libre_indirecto_E2,Penaltis_parados_E2,Balones_blocados_E2,Balones_blocados_por arriba_E2,Balones_blocados_por_abajo_E2,Despejes_de_puños_E2,Tarjetas_amarillas_E2,Tarjetas_rojas_E2,Faltas_cometidas_E2,Faltas_cometidas_tercio_def_E2,Faltas_cometidas_en_campo_propio_E2,media11_titular_E1,media11_titular_E2
PL-2025-26-14025194,Jornada 26,2026-02-11,Nottm Forest,1,Wolves,0,0,,,35,10,16,9,0,,,,,,,,,,4.0,8,2.0,6,55,,40,63,88.8,426,480,,,27,,,,13,,,,26.3,10,38,,6,,,18,10,8,,26,0,,1,3.0,,,,,0.0,,0.0,0.0,,12,,,,,7,3,4,0,0,,,,,,,,,,0.0,2,0.0,5,50,,13,37,75.3,216,287,,,24,,,,12,,,,9.1,1,11,,6,,,20,14,6,,39,0,,1,10.0,,,,,3.0,,2.0,2.0,,13,,,7.38,7.14
PL-2025-26-14025197,Jornada 26,2026-02-11,Sunderland,1,Liverpool,0,1,,,11,2,5,4,0,,,,,,,,,,1.0,3,2.0,8,44,,27,43,83.6,311,372,,,18,,,,10,,,,16.0,4,25,,8,,,14,7,7,,39,1,,0,2.0,,,,,2.0,,3.0,1.0,,8,,,,,23,3,7,13,1,,,,,,,,,,4.0,11,1.0,10,64,,42,57,86.2,432,501,,,24,,,,8,,,,11.5,3,26,,4,,,15,9,6,,37,0,,1,2.0,,,,,2.0,,2.0,0.0,,10,,,6.77,7.27
PL-2025-26-14025185,Jornada 26,2026-02-12,Brentford,1,Arsenal,1,1,,,12,3,4,5,0,,,,,,,,,,3.0,6,,6,39,,23,41,74.8,235,314,,,23,,,,11,,,,33.3,5,15,,12,,,11,6,5,,28,1,,0,1.0,,,,,0.0,,,3.0,,12,,,,,7,2,2,3,0,,,,,,,,,,1.0,4,,3,46,,32,59,85.0,384,452,,,29,,,,12,,,,34.8,8,23,,4,,,22,12,10,,37,1,,0,2.0,,,,,1.0,,,2.0,,11,,,6.72,6.99
PL-2025-26-14025215,Jornada 27,2026-02-21,Aston Villa,1,Leeds,1,1,,,16,4,7,5,1,,,,,,,,,,1.0,7,4.0,8,64,,30,67,85.2,443,520,,,16,,,,16,,,,25.0,7,28,,8,,,14,8,6,,20,1,,0,3.0,,,,,0.0,,1.0,1.0,,11,,,,,14,4,6,4,0,,,,,,,,,,2.0,2,5.0,5,36,,21,33,71.1,182,256,,,17,,,,11,,,,38.5,5,13,,11,,,22,13,9,,40,1,,0,3.0,,,,,3.0,,2.0,4.0,,16,,,6.85,6.97
PL-2025-26-14024006,Jornada 27,2026-02-21,Brentford,1,Brighton,0,2,,,13,3,10,0,0,,,,,,,,,,3.0,6,1.0,5,54,,24,52,78.1,343,439,,,22,,,,14,,,,28.6,6,21,,10,,,8,6,2,,21,2,,0,5.0,,,,,0.0,,,1.0,,9,,,,,11,7,3,1,1,,,,,,,,,,2.0,4,1.0,3,63,,19,48,76.7,319,416,,,18,,,,9,,,,15.4,2,13,,9,,,16,8,8,,26,0,,1,4.0,,,,,2.0,,,2.0,,14,,,6.45,7.05
PL-2025-26-14024007,Jornada 27,2026-02-21,Chelsea,1,Burnley,1,1,,,12,2,5,5,0,,,,,,,,,,3.0,9,2.0,8,72,,25,67,88.1,533,605,,,23,,,,11,,,,11.1,2,18,,9,,,13,8,5,,13,1,,0,3.0,,,,,0.0,,,4.0,1.0,13,,,,,12,4,6,2,0,,,,,,,,,,1.0,5,4.0,4,39,,15,33,79.5,240,302,,,17,,,,13,,,,45.5,5,11,,15,,,9,6,3,,20,1,,0,1.0,,,,,1.0,,,2.0,0.0,11,,,7.12,6.68
PL-2025-26-14023969,Jornada 27,2026-02-21,West Ham,1,Bournemouth,0,0,,,20,3,10,7,0,,,,,,,,,,3.0,9,2.0,5,51,,35,42,72.5,242,334,,,15,,,,11,,,,36.4,8,22,,8,,,21,13,8,,30,0,,1,5.0,,,,,1.0,,2.0,1.0,,10,,,,,10,5,1,4,1,,,,,,,,,,0.0,5,3.0,7,58,,17,58,79.3,384,484,,,17,,,,10,,,,6.7,1,15,,8,,,17,12,5,,25,0,,1,3.0,,,,,1.0,,1.0,1.0,,11,,,7.27,6.89
PL-2025-26-14024010,Jornada 27,2026-02-21,Man City,1,Newcastle,2,1,,,15,7,6,2,0,,,,,,,,,,5.0,5,1.0,14,39,,31,55,84.2,393,467,,,19,,,,13,,,,54.5,6,11,,5,,,21,13,8,,23,1,,0,6.0,,,,,1.0,,1.0,2.0,,12,,,,,13,7,3,3,0,,,,,,,,,,0.0,5,5.0,3,45,,20,45,81.3,305,375,,,27,,,,12,,,,30.8,4,13,,8,,,18,10,8,,18,2,,0,5.0,,,,,0.0,,1.0,5.0,,13,,,7.26,6.77
PL-2025-26-14024008,Jornada 27,2026-02-22,Crystal Palace,1,Wolves,1,0,,,14,3,7,4,1,,,,,,,,,,3.0,7,0.0,2,61,,23,61,80.0,340,425,,,18,,,,13,,,,20.8,5,24,,7,,,15,12,3,,31,0,,1,7.0,,,1.0,,0.0,,2.0,5.0,0.0,19,,,,,12,7,2,3,0,,,,,,,,,,2.0,3,1.0,10,56,,16,39,75.8,210,277,,,12,,,,18,,,,46.7,7,15,,13,,,17,9,8,,48,1,,0,2.0,,,0.0,,2.0,,2.0,3.0,1.0,13,,,6.92,6.77
PL-2025-26-14024013,Jornada 27,2026-02-22,Nottm Forest,1,Liverpool,0,1,,,18,2,8,8,0,,,,,,,,,,1.0,7,1.0,6,42,,23,47,82.7,348,421,,,24,,,,9,,,,23.3,7,30,,10,,,18,14,4,,35,1,,0,3.0,,,,,,,1.0,2.0,,13,,,,,10,4,2,4,0,,,,,,,,,,4.0,2,1.0,8,59,,18,53,84.3,412,489,,,28,,,,13,,,,30.8,4,13,,9,,,14,7,7,,27,0,,1,2.0,,,,,,,1.0,0.0,,9,,,6.91,6.86
PL-2025-26-14024011,Jornada 27,2026-02-22,Sunderland,1,Fulham,1,3,,,12,2,5,5,0,,,,,,,,,,3.0,6,1.0,4,64,,34,53,82.3,334,406,,,24,,,,12,,,,7.1,1,14,,5,,,12,5,7,,25,3,,0,1.0,,,,,,,,1.0,,6,,,,,12,4,5,3,0,,,,,,,,,,3.0,4,1.0,3,44,,19,47,80.8,287,355,,,19,,,,5,,,,17.6,3,17,,9,,,22,10,12,,37,1,,0,1.0,,,,,,,,1.0,,13,,,6.49,7.05
PL-2025-26-14024012,Jornada 27,2026-02-22,Tottenham,1,Arsenal,1,4,,,6,5,0,1,0,,,,,,,,,,0.0,2,,2,29,,7,40,72.5,232,320,,,10,,,,11,,,,18.2,2,11,,15,,,24,13,11,,42,4,,0,2.0,,,,,0.0,,0.0,2.0,,17,,,,,20,7,6,7,0,,,,,,,,,,6.0,5,,4,80,,45,60,78.8,378,480,,,17,,,,17,,,,20.0,3,15,,8,,,31,21,10,,15,1,,0,4.0,,,,,3.0,,1.0,1.0,,11,,,6.49,7.16
PL-2025-26-15238290,Jornada 27,2026-02-23,Everton,1,Man United,0,1,,,12,4,2,6,0,,,,,,,,,,0.0,10,1.0,10,57,,16,48,76.5,316,413,,,21,,,,7,,,,14.3,5,35,,14,,,18,8,10,,13,1,,0,1.0,,,,,0.0,,0.0,2.0,,12,,,,,11,3,6,2,0,,,,,,,,,,2.0,1,0.0,5,52,,16,52,80.3,388,483,,,23,,,,12,,,,16.7,1,6,,8,,,12,8,4,,38,0,,1,4.0,,,,,2.0,,4.0,3.0,,7,,,6.94,7.01
PL-2025-26-14023979,Jornada 28,2026-02-27,Wolves,1,Aston Villa,2,0,,,9,2,4,3,0,,,,,,,,,,2.0,0,1.0,9,39,,12,39,78.0,256,328,,,14,,,,19,,,,18.2,2,11,,10,,,16,12,4,,25,0,,1,4.0,,,,,1.0,,,3.0,,13,,,,,14,5,3,6,0,,,,,,,,,,2.0,5,0.0,5,54,,24,61,87.5,439,502,,,24,,,,13,,,,26.9,7,26,,11,,,11,5,6,,15,2,,0,0.0,,,,,0.0,,,3.0,,19,,,7.2,6.48
PL-2025-26-14023970,Jornada 28,2026-02-28,Bournemouth,1,Sunderland,1,1,,,21,5,9,7,0,,,,,,,,,,2.0,7,1.0,12,79,,28,62,77.2,358,464,,,28,,,,12,,,,15.4,4,26,,14,,,16,10,6,,27,1,,0,3.0,,,,,0.0,,1.0,4.0,,15,,,,,8,4,2,2,0,,,,,,,,,,1.0,3,2.0,4,58,,14,38,67.2,193,287,,,18,,,,15,,,,8.3,1,12,,6,,,26,16,10,,46,1,,0,4.0,,,,,3.0,,2.0,2.0,,12,,,6.76,6.68
PL-2025-26-14023975,Jornada 28,2026-02-28,Burnley,1,Brentford,3,4,,,12,3,7,2,0,,,,,,,,,,1.0,4,2.0,16,47,,13,41,78.5,256,326,,,20,,,,9,,,,29.4,5,17,,4,,,13,8,5,,39,4,,0,2.0,,,,,1.0,,2.0,2.0,,9,,,,,16,7,4,5,0,,,,,,,,,,5.0,8,0.0,15,48,,44,59,81.2,376,463,,,28,,,,9,,,,22.7,5,22,,8,,,14,11,3,,28,3,,0,1.0,,,,,0.0,,0.0,2.0,,9,,,6.7,6.88
PL-2025-26-14023976,Jornada 28,2026-02-28,Liverpool,1,West Ham,5,2,,,18,7,4,7,0,,,,,,,,,,2.0,10,1.0,4,52,,34,49,81.0,328,405,,,17,,,,11,,,,10.0,2,20,,6,,,21,10,11,,22,2,,0,3.0,,,,,1.0,,0.0,2.0,,12,,,,,11,4,4,3,0,,,,,,,,,,2.0,5,1.0,6,51,,31,51,78.7,332,422,,,25,,,,12,,,,19.0,4,21,,13,,,13,8,5,,19,5,,0,2.0,,,,,1.0,,1.0,2.0,,11,,,7.15,6.42
PL-2025-26-14023977,Jornada 28,2026-02-28,Newcastle,1,Everton,2,3,,,17,7,6,4,1,,,,,,,,,,1.0,7,0.0,12,67,,32,66,86.9,510,587,,,10,,,,7,,,,13.3,4,30,,5,,,13,5,8,,11,3,,0,2.0,,,,,,,1.0,2.0,,15,,,,,9,5,3,1,1,,,,,,,,,,3.0,2,4.0,12,47,,11,34,74.3,231,311,,,18,,,,15,,,,50.0,2,4,,9,,,27,14,13,,41,2,,0,4.0,,,,,,,0.0,3.0,,7,,,6.37,6.98
PL-2025-26-14023974,Jornada 28,2026-02-28,Leeds,1,Man City,0,1,,,14,2,7,5,0,,,,,,,,,,3.0,5,1.0,1,40,,25,33,73.6,229,311,,,18,,,,8,,,,27.3,6,22,,9,,,14,5,9,,26,1,,0,4.0,,,,,0.0,,0.0,0.0,,10,,,,,14,5,5,4,0,,,,,,,,,,4.0,3,4.0,16,70,,25,67,89.6,587,655,,,23,,,,10,,,,23.8,5,21,,0,,,17,8,9,,39,0,,1,2.0,,,,,1.0,,1.0,3.0,,8,,,6.77,7.45
PL-2025-26-14023972,Jornada 28,2026-03-01,Brighton,1,Nottm Forest,2,1,,,14,7,5,2,0,,,,,,,,,,2.0,4,0.0,2,55,,28,54,86.8,453,522,,,25,,,,13,,,,54.5,6,11,,6,,,17,11,6,,20,1,,0,3.0,,,,,,,,3.0,,12,,,,,13,4,3,6,0,,,,,,,,,,1.0,4,4.0,11,40,,17,46,85.6,380,444,,,29,,,,12,,,,23.5,4,17,,8,,,9,5,4,,15,2,,0,5.0,,,,,,,,1.0,,13,,,7.1,6.63
PL-2025-26-14023973,Jornada 28,2026-03-01,Fulham,1,Tottenham,2,1,,,18,4,10,4,0,,,,,,,,,,3.0,5,1.0,8,51,,34,54,80.0,384,480,,,23,,,,14,,,,38.5,5,13,,10,,,12,8,4,,34,1,,0,0.0,,,,,0.0,,3.0,3.0,,11,,,,,13,1,5,7,0,,,,,,,,,,1.0,8,1.0,6,51,,30,46,74.2,293,395,,,21,,,,11,,,,28.6,6,21,,10,,,16,11,5,,18,2,,0,2.0,,,,,1.0,,0.0,3.0,,14,,,7.05,6.39
PL-2025-26-14023978,Jornada 28,2026-03-01,Man United,1,Crystal Palace,2,1,,,20,11,4,5,0,,,,,,,,,,3.0,7,1.0,7,58,,32,61,86.1,527,612,,,22,,,,11,,,,44.0,11,25,,4,,,14,6,8,,16,1,,0,2.0,,,,,1.0,,0.0,2.0,0.0,13,,,,,8,3,3,2,0,,,,,,,,,,0.0,1,2.0,3,49,,13,39,77.2,308,399,,,17,,,,13,,,,16.7,1,6,,6,,,16,5,11,,29,2,,0,9.0,,,,,2.0,,1.0,2.0,1.0,12,,,7.05,6.57
PL-2025-26-14023971,Jornada 28,2026-03-01,Arsenal,1,Chelsea,2,1,,,12,5,3,4,0,,,,,,,,,,2.0,5,0.0,7,57,,30,41,82.0,277,338,,,21,,,,14,,,,18.2,2,11,,5,,,17,9,8,,21,1,,0,4.0,,,,,1.0,,,1.0,0.0,11,,,,,9,3,5,1,1,,,,,,,,,,3.0,10,1.0,3,29,,13,59,88.2,425,482,,,19,,,,11,,,,22.2,4,18,,13,,,20,8,12,,22,2,,0,3.0,,,,,0.0,,,5.0,1.0,14,,,7.05,6.75
PL-2025-26-14023980,Jornada 29,2026-03-03,Bournemouth,1,Brentford,0,0,,,13,2,8,3,2,,,,,,,,,,4.0,4,2.0,8,56,,27,48,77.5,320,413,,,20,,,,10,,,,18.8,3,16,,12,,,13,9,4,,43,0,,1,2.0,,,,,1.0,,1.0,2.0,,9,,,,,5,2,1,2,0,,,,,,,,,,2.0,3,0.0,5,54,,15,52,76.7,348,454,,,34,,,,9,,,,13.3,2,15,,6,,,14,3,11,,30,0,,1,2.0,,,,,1.0,,1.0,1.0,,10,,,7.19,6.88
PL-2025-26-14023941,Jornada 29,2026-03-03,Everton,1,Burnley,2,0,,,14,5,5,4,1,,,,,,,,,,2.0,6,1.0,9,67,,24,55,87.6,509,581,,,26,,,,12,,,,15.0,3,20,,10,,,18,12,6,,25,0,,1,2.0,,,,,0.0,,,0.0,,10,,,,,5,2,2,1,0,,,,,,,,,,1.0,3,2.0,1,55,,11,45,85.5,407,476,,,23,,,,10,,,,14.3,1,7,,14,,,17,10,7,,29,2,,0,3.0,,,,,1.0,,,1.0,,12,,,7.35,6.59
PL-2025-26-14023982,Jornada 29,2026-03-03,Leeds,1,Sunderland,0,1,,,18,4,5,9,1,,,,,,,,,,0.0,9,2.0,3,65,,25,70,82.7,455,550,,,30,,,,19,,,,13.8,4,29,,6,,,16,6,10,,20,1,,0,0.0,,,,,1.0,,0.0,1.0,,15,,,,,3,1,1,2,0,,,,,,,,,,1.0,2,5.0,2,41,,8,30,61.4,143,233,,,17,,,,14,,,,12.5,1,8,,7,,,16,11,5,,50,0,,1,4.0,,,,,0.0,,2.0,3.0,,19,,,6.7,6.87
PL-2025-26-14023985,Jornada 29,2026-03-03,Wolves,1,Liverpool,2,1,,,4,3,1,0,0,,,,,,,,,,1.0,2,1.0,7,32,,11,34,79.0,249,315,,,6,,,,13,,,,22.2,2,9,,9,,,25,16,9,,35,1,,0,5.0,,,,,1.0,,4.0,2.0,,10,,,,,20,7,10,3,2,,,,,,,,,,5.0,11,1.0,6,68,,47,66,88.7,540,609,,,21,,,,10,,,,18.5,5,27,,8,,,16,9,7,,11,2,,0,1.0,,,,,1.0,,0.0,1.0,,13,,,7.0,6.67
PL-2025-26-14023986,Jornada 29,2026-03-04,Aston Villa,1,Chelsea,1,4,,,9,4,4,1,1,,,,,,,,,,3.0,3,2.0,2,43,,17,43,86.1,371,431,,,18,,,,9,,,,9.1,1,11,,7,,,11,8,3,,14,4,,0,4.0,,,,,2.0,,,3.0,,10,,,,,15,8,3,4,0,,,,,,,,,,5.0,8,2.0,6,37,,34,57,91.2,515,565,,,13,,,,10,,,,15.8,3,19,,9,,,15,6,9,,15,1,,0,3.0,,,,,3.0,,,2.0,,9,,,6.47,7.41
PL-2025-26-14023933,Jornada 29,2026-03-04,Brighton,1,Arsenal,0,1,,,11,3,3,5,0,,,,,,,,,,2.0,4,3.0,5,62,,29,60,81.9,385,470,,,23,,,,12,,,,16.7,5,30,,11,,,23,15,8,,28,1,,0,1.0,,,,,0.0,,1.0,4.0,,14,,,,,7,2,4,1,0,,,,,,,,,,0.0,3,0.0,5,60,,18,40,70.2,226,322,,,25,,,,14,,,,14.3,1,7,,8,,,16,6,10,,50,0,,1,2.0,,,,,2.0,,1.0,1.0,,12,,,6.69,7.13
PL-2025-26-14023947,Jornada 29,2026-03-04,Fulham,1,West Ham,0,1,,,13,5,4,4,0,,,,,,,,,,0.0,6,0.0,6,64,,29,60,83.5,470,563,,,28,,,,12,,,,36.0,9,25,,3,,,9,4,5,,21,1,,0,3.0,,,,,1.0,,,2.0,,14,,,,,9,3,4,2,0,,,,,,,,,,3.0,5,7.0,8,42,,13,40,79.7,302,379,,,13,,,,14,,,,13.3,2,15,,14,,,7,4,3,,31,0,,1,5.0,,,,,1.0,,,4.0,,12,,,6.84,6.98
PL-2025-26-14023984,Jornada 29,2026-03-04,Man City,1,Nottm Forest,2,2,,,21,7,8,6,1,,,,,,,,,,5.0,6,1.0,14,83,,46,70,92.2,714,774,,,24,,,,6,,,,16.7,4,24,,6,,,10,6,4,,6,2,,0,2.0,,,,,0.0,,,0.0,,10,,,,,9,4,2,3,0,,,,,,,,,,2.0,1,3.0,6,26,,13,30,81.8,269,329,,,18,,,,10,,,,18.2,2,11,,6,,,20,14,6,,27,2,,0,3.0,,,,,2.0,,,4.0,,6,,,7.14,6.85
PL-2025-26-14023983,Jornada 29,2026-03-04,Newcastle,1,Man United,2,1,,,12,5,6,1,1,,,,,,,,,,3.0,2,,4,48,,23,45,76.4,291,381,,,32,,,,15,,,,33.3,5,15,,9,,,18,14,4,,30,1,,0,4.0,,,,,0.0,,,4.0,1.0,15,,,,,14,5,4,5,0,,,,,,,,,,4.0,4,,7,49,,33,55,81.9,384,469,,,18,,,,15,,,,14.3,2,14,,9,,,12,9,3,,18,2,,0,3.0,,,,,2.0,,,3.0,0.0,16,,,6.92,6.63
PL-2025-26-14023981,Jornada 29,2026-03-05,Tottenham,1,Crystal Palace,1,3,,,12,4,3,5,0,,,,,,,,,,1.0,6,1.0,7,43,,23,40,77.8,242,311,,,19,,,,14,,,,41.7,5,12,,10,,,17,10,7,,28,3,,0,1.0,,,,,0.0,,1.0,3.0,1.0,14,,,,,9,4,2,3,0,,,,,,,,,,3.0,3,1.0,3,51,,21,60,86.8,402,463,,,22,,,,13,,,,10.0,2,20,,6,,,24,13,11,,30,1,,0,3.0,,,,,1.0,,1.0,2.0,0.0,14,,,6.45,7.09
PL-2025-26-14023988,Jornada 30,2026-03-14,Burnley,1,Bournemouth,0,0,,,15,2,5,8,1,,,,,,,,,,3.0,5,1.0,7,56,,25,38,70.3,199,283,,,23,,,,5,,,,30.0,6,20,,3,,,13,8,5,,38,0,,1,2.0,,,,,0.0,,,1.0,,11,,,,,22,3,10,9,1,,,,,,,,,,3.0,8,1.0,10,56,,32,62,80.0,377,471,,,15,,,,11,,,,26.9,7,26,,11,,,20,16,4,,42,0,,1,2.0,,,,,1.0,,,0.0,,5,,,7.02,7.2
PL-2025-26-14023996,Jornada 30,2026-03-14,Sunderland,1,Brighton,0,1,,,14,4,5,5,0,,,,,,,,,,0.0,7,3.0,9,66,,28,48,78.7,332,422,,,22,,,,12,,,,5.0,1,20,,5,,,7,4,3,,22,1,,0,3.0,,,,,,,1.0,1.0,,7,,,,,12,4,3,5,0,,,,,,,,,,1.0,3,1.0,7,54,,31,52,78.8,371,471,,,15,,,,7,,,,38.5,5,13,,12,,,26,17,9,,43,0,,1,3.0,,,,,,,0.0,2.0,,12,,,6.67,7.2
PL-2025-26-14023987,Jornada 30,2026-03-14,Arsenal,1,Everton,2,0,,,25,7,9,9,0,,,,,,,,,,2.0,8,2.0,7,61,,40,65,86.6,503,581,,,14,,,,12,,,,19.0,4,21,,4,,,16,12,4,,29,0,,1,3.0,,,,,,,2.0,,,11,,,,,9,3,2,4,1,,,,,,,,,,2.0,3,1.0,5,48,,15,35,74.1,238,321,,,14,,,,11,,,,22.2,2,9,,16,,,15,8,7,,33,2,,0,4.0,,,,,,,0.0,,,12,,,7.11,6.56
PL-2025-26-14023990,Jornada 30,2026-03-14,Chelsea,1,Newcastle,0,1,,,22,3,10,9,1,,,,,,,,,,2.0,8,,5,55,,33,67,91.9,620,675,,,17,,,,10,,,,25.0,7,28,,9,,,11,6,5,,22,1,,0,4.0,,,,,1.0,,0.0,2.0,,9,,,,,7,5,1,1,1,,,,,,,,,,1.0,1,,6,54,,12,33,78.2,259,331,,,17,,,,9,,,,16.7,2,12,,7,,,16,9,7,,29,0,,1,3.0,,,,,4.0,,1.0,2.0,,10,,,6.88,7.07
PL-2025-26-14023993,Jornada 30,2026-03-14,West Ham,1,Man City,1,1,,,1,1,0,0,0,,,,,,,,,,1.0,1,3.0,5,32,,6,29,73.7,224,304,,,13,,,,5,,,,16.7,1,6,,12,,,25,15,10,,34,1,,0,5.0,,,,,2.0,,,2.0,,14,,,,,24,6,11,7,1,,,,,,,,,,1.0,15,2.0,12,86,,40,71,90.6,684,755,,,21,,,,14,,,,30.3,10,33,,13,,,8,7,1,,16,1,,0,0.0,,,,,0.0,,,2.0,,5,,,6.98,6.78
PL-2025-26-14023991,Jornada 30,2026-03-15,Crystal Palace,1,Leeds,0,0,,,12,0,5,7,0,,,,,,,,,,0.0,8,5.0,5,68,,26,67,78.6,364,463,,,27,,,,11,,,,19.0,4,21,,3,,,9,8,1,,51,0,,1,3.0,,,,,1.0,,1.0,2.0,0.0,12,,,,,10,3,4,3,0,,,,,,,,,,1.0,3,2.0,4,50,,20,33,62.3,142,228,,,18,,,,11,,,,28.6,4,14,,6,,,15,8,7,,55,0,,1,0.0,,,,,1.0,,0.0,3.0,1.0,11,,,7.01,6.63
PL-2025-26-14023994,Jornada 30,2026-03-15,Man United,1,Aston Villa,3,1,,,16,6,6,4,0,,,,,,,,,,3.0,6,1.0,4,56,,20,52,85.6,410,479,,,22,,,,5,,,,9.5,2,21,,12,,,19,9,10,,22,1,,0,1.0,,,,,,,,3.0,,10,,,,,9,2,5,2,0,,,,,,,,,,3.0,6,1.0,5,51,,31,48,85.1,376,442,,,15,,,,10,,,,35.3,6,17,,8,,,16,10,6,,31,3,,0,3.0,,,,,,,,2.0,,5,,,7.15,6.5
PL-2025-26-14023995,Jornada 30,2026-03-15,Nottm Forest,1,Fulham,0,0,,,11,2,4,5,1,,,,,,,,,,1.0,5,3.0,10,53,,18,46,80.0,321,401,,,28,,,,11,,,,21.4,3,14,,7,,,8,7,1,,22,0,,1,1.0,,,,,,,,2.0,,8,,,,,6,1,3,2,0,,,,,,,,,,1.0,4,1.0,8,60,,15,54,79.7,378,474,,,26,,,,8,,,,16.7,3,18,,10,,,16,10,6,,22,0,,1,2.0,,,,,,,,3.0,,11,,,6.86,6.87
PL-2025-26-14023992,Jornada 30,2026-03-15,Liverpool,1,Tottenham,1,1,,,17,4,7,6,1,,,,,,,,,,1.0,3,0.0,12,64,,45,63,84.1,465,553,,,21,,,,13,,,,15.0,3,20,,11,,,12,8,4,,17,1,,0,6.0,,,,,,,1.0,,,8,,,,,13,7,3,3,0,,,,,,,,,,2.0,4,1.0,12,46,,18,37,72.8,233,320,,,26,,,,8,,,,33.3,4,12,,12,,,20,11,9,,36,1,,0,3.0,,,,,,,0.0,,,13,,,7.03,6.83
PL-2025-26-15408501,Jornada 30,2026-03-16,Brentford,1,Wolves,2,2,,,10,3,7,0,1,,,,,,,,,,5.0,1,0.0,3,49,,23,50,76.7,336,438,,,24,,,,10,,,,50.0,7,14,,11,,,15,10,5,,25,2,,0,2.0,,,,,1.0,,0.0,2.0,,12,,,,,13,4,6,3,2,,,,,,,,,,3.0,5,2.0,6,51,,28,50,80.8,346,428,,,30,,,,12,,,,25.9,7,27,,8,,,8,7,1,,27,2,,0,1.0,,,,,1.0,,2.0,4.0,,10,,,7.03,6.57
PL-2025-26-14025018,Jornada 31,2026-02-18,Wolves,1,Arsenal,2,2,,,5,2,3,0,0,,,,,,,,,,1.0,1,1.0,2,45,,10,43,74.5,269,361,,,24,,,,8,,,,21.4,3,14,,8,,,26,14,12,,18,2,,0,2.0,,,,,2.0,,1.0,2.0,,6,,,,,10,4,4,2,0,,,,,,,,,,3.0,3,3.0,14,81,,31,57,81.3,395,486,,,12,,,,6,,,,28.6,6,21,,13,,,20,12,8,,25,2,,0,0.0,,,,,0.0,,0.0,1.0,,8,,,6.53,6.78
